enrollment_id,student_age,study_hours_per_week,completion_time_days,avg_score,weekday,course_category,plan_type,completed,satisfaction
3296,25.0,14.22,22.79,77.77,5,Marketing,Free,1,8
3297,22.0,6.04,38.66,57.46,6,Business,Free,0,6
3298,21.0,5.99,51.5,86.42,0,Design,Paid,1,9
3299,39.0,2.92,61.01,80.97,6,Design,Paid,1,9
3300,16.0,1.56,52.71,66.16,3,Programming,Free,0,8
3301,41.0,5.16,50.74,77.6,3,Marketing,Paid,1,9
3302,29.0,3.88,63.87,76.49,5,Programming,Free,1,7
3303,34.0,3.59,42.11,95.79,3,Programming,Free,0,5
3304,33.0,3.42,55.47,78.9,1,Marketing,Free,0,7
3305,31.0,2.9,58.7,79.92,0,Business,Free,0,7
3306,39.0,2.61,51.08,70.32,1,Programming,Free,1,8
3307,19.0,9.47,32.6,94.82,0,Programming,Paid,1,7
3308,26.0,3.4,53.33,54.41,2,Programming,Paid,0,5
3309,21.0,3.58,61.32,56.63,5,Design,Free,0,6
3310,16.0,3.98,52.05,69.84,2,Programming,Free,0,6
3311,22.0,5.57,51.19,79.43,4,Marketing,Free,0,7
3312,40.0,2.76,71.82,45.47,1,Marketing,Free,0,3
3313,26.0,,58.58,73.97,4,Design,Free,1,9
3314,41.0,3.12,72.98,69.01,6,Business,Free,0,7
3315,42.0,3.77,56.03,76.93,2,Programming,Free,0,3
3316,48.0,10.62,37.74,77.14,3,Programming,Paid,1,9
3317,40.0,3.28,61.25,55.11,6,Business,Paid,1,9
3318,44.0,5.61,52.6,55.04,4,Programming,Free,1,6
3319,29.0,7.97,53.34,62.32,2,Programming,Paid,1,8
3320,29.0,4.66,49.87,76.87,0,Programming,Free,1,9
3321,29.0,4.81,55.75,76.5,6,Programming,Paid,1,8
3322,27.0,10.55,37.47,67.79,4,Design,Free,0,5
3323,28.0,4.03,52.93,72.59,0,Business,Free,0,6
3324,32.0,5.56,58.19,63.36,3,Business,Paid,1,7
3325,24.0,3.49,48.83,93.55,6,Business,Free,0,5
3326,17.0,4.34,41.44,78.53,6,Marketing,Free,1,9
3327,30.0,6.26,47.49,81.86,1,Design,Free,0,7
3328,22.0,3.58,46.88,86.96,2,Marketing,Free,0,6
3329,23.0,1.57,64.18,84.16,6,Design,Free,0,7
3330,26.0,5.11,60.65,68.38,5,Programming,Free,0,6
3331,24.0,2.5,46.11,70.56,3,Marketing,Free,0,8
3332,35.0,5.66,53.15,83.46,2,Programming,Free,1,8
3333,26.0,4.05,59.51,68.32,5,Programming,Free,0,6
3334,35.0,6.2,46.8,59.01,4,Programming,Free,1,8
3335,28.0,3.31,54.53,95.6,3,Programming,Paid,1,8
3336,26.0,3.98,52.3,60.77,6,Programming,Paid,0,5
3337,28.0,3.48,69.39,56.65,2,Design,Free,0,4
3338,18.0,2.08,52.52,82.92,4,Marketing,Free,0,5
3339,29.0,6.69,45.44,59.23,0,Programming,Free,0,8
3340,33.0,1.95,71.01,78.35,4,Design,Free,0,8
3341,34.0,6.64,34.68,89.81,3,Programming,Free,1,8
3342,18.0,4.91,54.8,55.88,6,Business,Free,0,5
3343,16.0,4.64,51.1,71.51,2,Programming,Paid,0,4
3344,23.0,4.74,46.81,85.8,6,Programming,Free,0,5
3345,37.0,4.68,55.61,80.82,4,Design,Free,1,7
3346,29.0,,58.73,69.02,1,Business,Free,0,5
3347,22.0,4.64,51.77,97.28,1,Business,Free,1,8
3348,17.0,7.04,49.78,77.05,1,Design,Paid,1,9
3349,22.0,3.31,44.9,79.37,2,Business,Paid,0,8
3350,22.0,4.74,51.2,90.49,3,Design,Free,0,5
3351,34.0,1.55,58.67,83.77,6,Programming,Paid,0,8
3352,34.0,1.7,53.16,83.86,6,Programming,Free,1,8
3353,20.0,5.23,70.91,57.21,4,Programming,Free,1,9
3354,32.0,4.2,54.05,86.74,3,Programming,Paid,1,8
3355,32.0,3.45,60.17,79.7,4,Design,Paid,1,10
3356,19.0,3.96,66.48,59.05,2,Programming,Free,1,8
3357,26.0,4.24,50.07,80.22,1,Design,Paid,1,10
3358,29.0,2.6,61.52,75.9,3,Design,Free,1,9
3359,28.0,1.94,55.59,91.55,5,Business,Free,1,9
3360,16.0,1.67,56.67,75.19,0,Business,Free,1,7
3361,28.0,5.65,49.72,58.63,0,Programming,Free,0,7
3362,31.0,3.35,63.22,55.86,1,Programming,Free,0,4
3363,38.0,6.27,53.99,73.53,1,Design,Free,0,5
3364,22.0,3.34,61.56,60.54,1,Design,Free,1,8
3365,23.0,5.95,53.62,63.42,0,Programming,Paid,1,7
3366,26.0,3.83,58.96,65.07,0,Programming,Free,0,4
3367,29.0,5.17,52.28,70.36,2,Business,Paid,0,5
3368,28.0,5.29,58.61,83.0,5,Business,Paid,0,7
3369,31.0,4.15,60.39,63.15,1,Programming,Paid,0,6
3370,19.0,2.91,62.02,53.3,2,Design,Paid,0,7
3371,30.0,7.16,42.82,58.8,6,Marketing,Paid,0,9
3372,22.0,8.31,46.81,67.79,1,Programming,Free,0,6
3373,26.0,10.7,38.38,70.34,6,Marketing,Paid,1,8
3374,39.0,3.95,57.62,57.16,3,Programming,Paid,1,9
3375,17.0,2.92,56.48,93.58,5,Design,Free,0,5
3376,25.0,3.16,54.72,82.29,2,Design,Free,1,8
3377,18.0,4.68,44.65,71.3,2,Programming,Paid,1,10
3378,28.0,3.96,58.77,74.95,2,Marketing,Free,0,5
3379,34.0,2.59,49.84,71.35,0,Design,Free,0,6
3380,28.0,2.08,68.82,59.33,2,Marketing,Free,0,5
3381,26.0,4.15,49.89,80.37,6,Programming,Free,1,8
3382,36.0,1.0,59.82,81.44,0,Marketing,Free,0,6
3383,29.0,3.88,63.21,51.74,4,Marketing,Free,0,4
3384,33.0,3.31,53.74,80.26,4,Design,Paid,0,6
3385,32.0,5.76,53.37,72.04,0,Programming,Free,1,6
3386,16.0,6.5,52.58,67.46,0,Business,Free,0,7
3387,26.0,8.21,48.52,98.97,3,Design,Paid,0,8
3388,19.0,4.34,47.71,97.38,1,Marketing,Paid,1,8
3389,21.0,2.43,61.56,70.22,6,Design,Free,0,3
3390,37.0,2.81,56.7,65.33,1,Programming,Free,0,6
3391,24.0,4.62,59.75,63.92,0,Programming,Free,0,5
3392,40.0,2.42,54.64,68.28,2,Business,Paid,0,9
3393,17.0,7.59,58.21,62.83,2,Marketing,Free,1,9
3394,19.0,3.49,47.49,74.08,1,Programming,Free,0,6
3395,32.0,6.35,37.17,96.58,4,Business,Paid,1,9
3396,25.0,2.27,42.76,92.78,2,Marketing,Paid,0,6
3397,29.0,2.67,59.53,77.47,3,Programming,Free,0,6
3398,26.0,2.15,67.64,43.11,1,Programming,Paid,1,9
3399,26.0,8.03,57.38,54.49,0,Business,Paid,1,8
3400,25.0,4.72,43.41,86.71,0,Business,Paid,0,5
3401,28.0,6.56,46.76,91.43,0,Programming,Paid,1,10
3402,31.0,5.22,53.61,81.09,6,Business,Paid,0,7
3403,38.0,5.01,55.42,70.94,1,Design,Free,0,6
3404,26.0,3.48,52.18,86.7,2,Marketing,Free,1,7
3405,24.0,4.63,51.09,84.41,4,Marketing,Paid,1,10
3406,23.0,3.89,46.75,83.51,0,Business,Free,0,7
3407,37.0,,53.43,55.43,4,Design,Free,0,5
3408,32.0,4.93,57.18,72.12,3,Programming,Free,1,8
3409,16.0,17.96,14.76,95.75,5,Design,Paid,1,9
3410,16.0,8.64,47.7,74.33,0,Programming,Free,1,8
3411,21.0,1.82,66.8,81.43,0,Business,Free,0,6
3412,29.0,3.8,54.94,68.44,5,Programming,Free,1,8
3413,27.0,3.38,52.69,75.06,2,Design,Free,1,8
3414,31.0,9.02,37.12,88.83,0,Programming,Paid,1,8
3415,26.0,4.4,58.17,63.96,3,Programming,Paid,1,9
3416,37.0,5.0,62.11,58.79,3,Programming,Free,0,6
3417,32.0,1.42,63.7,65.74,6,Business,Free,0,6
3418,28.0,2.57,70.48,75.26,6,Business,Paid,0,8
3419,35.0,10.4,52.61,48.68,3,Programming,Free,0,7
3420,16.0,5.18,53.83,84.18,1,Marketing,Paid,0,8
3421,26.0,2.59,59.31,70.78,5,Marketing,Free,1,8
3422,28.0,4.52,58.74,78.24,1,Programming,Free,0,6
3423,31.0,2.52,66.53,47.69,5,Business,Free,0,5
3424,16.0,3.57,49.38,82.58,4,Design,Free,1,9
3425,25.0,2.11,61.38,84.04,2,Programming,Free,0,7
3426,30.0,3.55,53.01,82.39,6,Design,Paid,1,10
3427,30.0,3.36,60.15,68.36,3,Programming,Free,1,8
3428,35.0,6.71,52.58,81.58,2,Marketing,Free,1,8
3429,32.0,6.25,45.64,89.85,1,Marketing,Paid,1,9
3430,27.0,6.76,45.97,80.75,4,Business,Paid,1,9
3431,32.0,4.01,49.97,79.98,1,Design,Free,0,5
3432,26.0,5.87,51.76,90.57,1,Design,Free,1,8
3433,28.0,2.74,53.75,80.49,0,Marketing,Free,1,5
3434,33.0,2.92,62.83,58.4,4,Programming,Free,1,7
3435,27.0,6.09,47.8,87.2,6,Programming,Paid,1,9
3436,30.0,3.58,58.35,72.76,1,Design,Free,1,10
3437,34.0,4.03,63.28,68.4,1,Programming,Free,1,8
3438,32.0,4.71,53.57,73.28,4,Programming,Paid,1,9
3439,36.0,7.13,54.7,79.63,1,Programming,Free,0,5
3440,43.0,7.3,40.43,91.49,0,Design,Free,1,10
3441,32.0,3.06,61.59,68.29,4,Programming,Free,1,7
3442,24.0,2.3,51.36,92.78,3,Programming,Paid,1,10
3443,31.0,3.68,68.57,73.98,0,Programming,Paid,0,6
3444,30.0,2.71,52.24,84.83,1,Programming,Free,1,9
3445,31.0,7.37,44.72,78.58,1,Marketing,Paid,0,7
3446,37.0,,55.45,62.09,4,Programming,Free,0,5
3447,16.0,2.55,50.54,92.14,4,Business,Free,0,7
3448,38.0,2.89,62.94,64.53,5,Business,Free,0,7
3449,40.0,2.08,71.75,60.14,0,Programming,Free,0,5
3450,31.0,4.31,61.39,57.18,5,Business,Free,1,8
3451,31.0,4.97,49.04,88.94,1,Business,Paid,0,6
3452,25.0,5.78,44.75,89.03,6,Design,Free,1,8
3453,27.0,6.34,46.25,76.48,6,Programming,Paid,1,8
3454,32.0,6.67,54.84,60.19,3,Programming,Paid,1,5
3455,31.0,2.03,60.23,72.43,5,Marketing,Free,0,3
3456,32.0,3.06,66.62,67.67,4,Business,Free,0,5
3457,31.0,6.22,48.97,61.68,5,Marketing,Free,0,4
3458,33.0,3.18,68.15,67.37,0,Marketing,Free,1,8
3459,33.0,,58.9,74.07,0,Programming,Free,0,5
3460,20.0,7.29,50.93,68.34,6,Business,Paid,0,6
3461,33.0,3.91,46.69,80.92,5,Design,Paid,1,8
3462,40.0,6.54,60.97,51.46,4,Business,Free,1,9
3463,27.0,4.02,44.54,88.15,2,Programming,Free,0,6
3464,37.0,3.58,62.21,63.3,2,Programming,Free,0,7
3465,21.0,9.36,41.46,84.57,2,Business,Paid,1,9
3466,27.0,2.26,57.5,73.08,3,Business,Free,1,6
3467,23.0,7.73,34.2,75.43,4,Business,Free,0,4
3468,37.0,3.04,77.23,54.42,5,Programming,Free,0,5
3469,38.0,4.36,53.48,58.87,2,Programming,Free,1,8
3470,26.0,4.38,59.34,64.75,5,Marketing,Free,0,5
3471,35.0,4.18,49.04,78.25,0,Design,Paid,0,6
3472,39.0,2.88,59.41,87.26,5,Design,Free,1,7
3473,27.0,3.43,52.76,78.33,4,Design,Free,1,8
3474,28.0,2.57,57.08,65.0,3,Design,Free,1,8
3475,32.0,9.8,45.81,74.87,2,Design,Free,0,4
3476,21.0,4.08,46.38,77.19,2,Design,Paid,0,7
3477,28.0,6.83,49.0,67.14,2,Business,Free,0,6
3478,42.0,8.05,49.71,76.34,6,Marketing,Paid,1,9
3479,23.0,4.77,60.37,80.52,0,Marketing,Free,1,7
3480,33.0,4.77,48.95,70.8,4,Design,Paid,1,10
3481,31.0,5.53,48.08,74.54,6,Design,Paid,1,10
3482,26.0,5.25,51.93,81.8,3,Business,Free,0,5
3483,29.0,5.3,38.3,80.16,4,Business,Paid,0,6
3484,39.0,2.0,63.37,86.79,4,Design,Free,0,6
3485,31.0,2.24,47.3,90.79,3,Business,Paid,0,5
3486,32.0,8.0,50.17,56.03,4,Business,Free,1,6
3487,38.0,1.24,62.88,74.17,6,Business,Free,0,5
3488,25.0,4.43,57.67,65.41,4,Business,Free,0,6
3489,20.0,4.56,54.02,57.62,5,Programming,Paid,0,5
3490,39.0,5.45,63.8,70.11,3,Design,Paid,0,6
3491,28.0,2.43,44.36,70.99,5,Design,Free,0,3
3492,33.0,5.94,46.24,68.47,6,Programming,Paid,1,9
3493,22.0,5.56,49.4,70.13,1,Marketing,Paid,0,8
3494,30.0,14.05,28.59,70.85,6,Business,Free,0,4
3495,19.0,4.3,53.78,97.36,4,Programming,Free,0,6
3496,27.0,7.44,45.47,52.02,3,Business,Free,1,7
3497,22.0,2.07,65.56,83.51,5,Business,Free,0,6
3498,21.0,6.42,49.43,70.8,1,Business,Free,0,5
3499,25.0,5.61,43.73,73.62,4,Design,Paid,1,8
3500,16.0,4.58,49.36,51.31,4,Marketing,Free,0,4
3501,19.0,5.76,46.07,85.63,6,Design,Paid,1,8
3502,32.0,8.74,45.7,59.59,4,Design,Free,1,9
3503,29.0,4.55,54.13,77.93,3,Programming,Free,0,4
3504,19.0,2.85,49.47,90.15,3,Business,Free,1,8
3505,31.0,3.07,69.07,56.89,3,Business,Free,0,5
3506,21.0,5.86,46.27,85.68,6,Design,Free,1,8
3507,32.0,4.96,50.56,74.25,5,Design,Free,0,6
3508,26.0,2.04,74.57,47.96,0,Business,Free,0,5
3509,25.0,6.39,55.7,61.75,3,Business,Paid,0,7
3510,26.0,2.49,64.62,70.14,2,Programming,Free,0,8
3511,45.0,4.94,59.18,76.71,1,Marketing,Free,1,8
3512,22.0,2.82,63.27,53.61,6,Business,Free,1,5
3513,29.0,3.57,56.88,72.83,6,Marketing,Free,0,5
3514,32.0,3.97,56.53,85.15,6,Marketing,Paid,0,6
3515,20.0,8.03,28.58,82.99,2,Marketing,Free,1,9
3516,16.0,6.07,51.37,70.46,2,Business,Paid,1,6
3517,23.0,8.94,41.05,79.82,5,Business,Paid,0,7
3518,32.0,14.92,31.12,80.87,1,Programming,Free,0,5
3519,25.0,4.14,47.2,82.52,0,Design,Free,0,7
3520,25.0,7.97,50.76,80.81,2,Business,Free,1,7
3521,33.0,3.7,49.73,79.14,4,Design,Paid,0,8
3522,21.0,7.13,46.53,71.51,3,Marketing,Free,0,4
3523,26.0,2.82,54.87,71.27,1,Programming,Free,0,6
3524,16.0,4.02,65.31,66.36,3,Design,Free,1,7
3525,29.0,5.16,36.34,85.12,6,Design,Free,1,7
3526,29.0,5.54,67.99,58.7,1,Design,Free,1,10
3527,33.0,2.29,72.12,61.95,2,Programming,Free,0,4
3528,19.0,2.75,56.91,67.57,2,Programming,Free,0,5
3529,26.0,6.67,53.43,80.17,2,Business,Paid,0,5
3530,18.0,3.44,55.01,80.58,4,Design,Free,0,5
3531,25.0,,65.11,85.87,2,Programming,Free,0,6
3532,37.0,3.93,62.93,68.93,4,Programming,Free,1,7
3533,25.0,4.8,67.81,70.82,0,Design,Paid,0,8
3534,17.0,4.39,47.78,66.26,4,Programming,Free,0,7
3535,22.0,6.43,51.98,71.49,0,Business,Paid,0,5
3536,16.0,5.0,41.8,76.72,2,Business,Free,0,7
3537,18.0,3.59,58.27,59.2,6,Programming,Paid,1,8
3538,32.0,3.37,70.8,72.25,2,Design,Free,0,4
3539,17.0,7.7,43.85,91.47,4,Programming,Paid,0,6
3540,29.0,3.18,64.36,70.16,2,Programming,Free,0,4
3541,27.0,,60.85,65.44,6,Marketing,Paid,1,10
3542,23.0,2.58,60.92,74.6,6,Design,Paid,1,8
3543,29.0,,60.9,49.05,6,Marketing,Free,0,7
3544,20.0,4.74,51.77,67.29,2,Programming,Free,1,8
3545,33.0,1.67,52.31,87.77,2,Programming,Free,0,5
3546,22.0,2.51,46.35,62.13,4,Design,Free,1,7
3547,24.0,2.67,61.43,63.44,5,Design,Paid,1,10
3548,23.0,7.23,51.16,69.64,3,Marketing,Paid,1,9
3549,32.0,1.72,54.83,79.06,5,Programming,Free,1,7
3550,31.0,3.91,48.97,90.4,6,Marketing,Free,1,9
3551,16.0,,49.33,81.21,5,Marketing,Paid,0,7
3552,29.0,4.41,64.21,61.14,2,Design,Free,0,4
3553,16.0,3.33,51.78,67.73,1,Programming,Free,1,8
3554,25.0,4.74,42.64,91.89,3,Design,Free,0,4
3555,26.0,6.47,57.79,64.27,4,Programming,Free,0,5
3556,25.0,3.86,59.65,72.55,5,Business,Free,0,6
3557,31.0,1.48,68.07,76.41,2,Design,Free,0,6
3558,32.0,6.8,63.16,56.27,1,Marketing,Free,0,4
3559,22.0,4.86,65.1,81.98,2,Business,Free,0,5
3560,21.0,4.99,46.98,86.54,4,Design,Paid,1,9
3561,27.0,2.08,76.32,53.07,1,Business,Paid,0,8
3562,16.0,3.55,55.43,60.69,2,Design,Free,1,8
3563,24.0,2.73,76.55,62.32,1,Marketing,Free,0,5
3564,36.0,2.35,60.62,76.98,6,Programming,Free,1,9
3565,16.0,4.77,58.74,68.61,3,Marketing,Paid,0,7
3566,25.0,3.19,62.53,75.41,5,Business,Free,0,6
3567,23.0,,49.95,70.59,3,Marketing,Free,1,9
3568,41.0,7.07,40.45,78.71,0,Design,Paid,1,9
3569,23.0,4.55,53.92,76.46,1,Business,Free,1,7
3570,24.0,3.24,60.0,71.27,5,Programming,Free,1,8
3571,20.0,3.06,70.99,70.79,3,Business,Free,0,7
3572,27.0,4.13,48.65,75.92,4,Programming,Paid,1,10
3573,29.0,3.63,66.55,70.6,5,Programming,Free,0,4
3574,21.0,6.59,47.34,75.9,3,Design,Paid,1,10
3575,34.0,,60.74,62.83,4,Programming,Free,0,5
3576,29.0,7.82,39.33,92.8,1,Design,Free,1,8
3577,33.0,5.28,53.41,66.13,1,Business,Free,1,10
3578,25.0,1.48,58.72,88.4,1,Programming,Paid,1,9
3579,29.0,4.21,56.16,63.46,2,Business,Free,0,5
3580,26.0,6.48,40.08,77.72,4,Programming,Free,0,5
3581,37.0,6.04,41.99,94.62,6,Business,Paid,1,9
3582,28.0,3.37,61.77,67.29,3,Business,Free,0,6
3583,27.0,3.95,49.33,67.33,4,Design,Free,0,5
3584,24.0,5.49,56.81,70.28,6,Business,Paid,1,10
3585,23.0,7.17,54.6,76.3,4,Marketing,Paid,0,6
3586,29.0,2.68,65.49,78.54,1,Business,Paid,1,9
3587,33.0,3.09,59.47,73.6,1,Design,Free,0,6
3588,22.0,8.48,36.09,69.8,4,Design,Free,0,7
3589,28.0,5.14,48.8,96.5,2,Business,Paid,1,8
3590,28.0,8.07,55.09,65.59,1,Programming,Free,0,6
3591,30.0,19.43,19.21,68.18,4,Business,Paid,1,10
3592,16.0,3.25,55.12,77.97,4,Programming,Free,1,6
3593,21.0,2.96,56.88,84.31,1,Business,Paid,1,8
3594,17.0,3.6,63.07,84.95,0,Programming,Free,0,8
3595,27.0,6.65,41.94,91.13,5,Programming,Free,1,8
3596,21.0,7.08,53.12,76.14,2,Marketing,Free,0,6
3597,24.0,11.27,42.79,69.47,4,Marketing,Free,1,7
3598,19.0,3.99,64.03,52.53,1,Marketing,Free,0,7
3599,24.0,6.31,60.77,66.65,2,Marketing,Paid,1,7
3600,19.0,2.94,51.91,76.09,4,Design,Free,0,7
3601,32.0,1.31,69.66,53.83,0,Programming,Free,1,6
3602,30.0,3.98,64.26,48.98,2,Programming,Free,1,6
3603,28.0,3.02,46.78,78.66,5,Design,Paid,1,8
3604,25.0,5.42,58.41,77.32,5,Programming,Free,0,6
3605,16.0,1.74,66.68,69.91,2,Marketing,Free,0,5
3606,24.0,3.63,53.25,82.76,0,Programming,Paid,1,8
3607,22.0,4.57,51.99,75.4,0,Programming,Free,1,7
3608,29.0,4.79,50.84,81.79,3,Programming,Free,1,7
3609,31.0,4.96,49.0,98.08,4,Programming,Paid,1,8
3610,29.0,9.4,34.86,99.37,4,Programming,Free,0,6
3611,36.0,10.27,34.33,83.05,2,Business,Paid,0,6
3612,23.0,3.73,55.42,66.48,0,Programming,Paid,1,5
3613,23.0,8.37,46.43,71.68,1,Business,Free,0,6
3614,34.0,8.96,33.54,89.02,0,Marketing,Free,1,9
3615,28.0,,62.14,61.17,3,Business,Free,1,7
3616,25.0,4.14,45.71,86.92,2,Business,Free,0,4
3617,40.0,3.96,52.48,65.96,0,Programming,Free,0,6
3618,31.0,3.03,77.74,70.73,4,Programming,Free,0,4
3619,26.0,3.17,74.26,58.31,2,Programming,Free,1,7
3620,22.0,9.18,48.76,62.6,6,Marketing,Paid,1,9
3621,36.0,4.94,60.46,67.93,2,Business,Free,1,9
3622,28.0,,56.76,87.64,0,Programming,Paid,1,10
3623,27.0,3.34,57.36,70.98,4,Design,Paid,0,7
3624,32.0,3.6,51.32,92.74,4,Business,Paid,1,10
3625,33.0,4.71,54.02,68.7,6,Business,Paid,0,5
3626,31.0,7.65,57.14,67.32,4,Design,Paid,0,8
3627,33.0,2.75,65.26,75.16,2,Marketing,Free,1,4
3628,30.0,6.08,58.53,78.47,4,Business,Free,0,7
3629,31.0,,52.43,77.07,5,Business,Paid,1,8
3630,22.0,5.41,65.27,73.81,3,Programming,Paid,0,7
3631,40.0,8.04,39.92,91.24,5,Programming,Paid,0,9
3632,18.0,7.41,58.85,77.5,6,Marketing,Paid,0,7
3633,29.0,2.16,58.21,69.3,5,Design,Free,0,6
3634,18.0,2.49,54.8,62.67,3,Design,Free,0,6
3635,26.0,3.66,63.76,86.74,3,Design,Free,0,4
3636,23.0,4.76,61.48,62.89,5,Programming,Free,0,4
3637,28.0,7.49,53.05,67.39,6,Business,Free,0,6
3638,29.0,5.22,46.74,84.62,1,Programming,Paid,0,6
3639,20.0,8.73,32.96,93.6,0,Business,Free,1,8
3640,27.0,2.95,52.23,76.51,5,Design,Free,1,9
3641,37.0,3.98,57.45,70.36,1,Programming,Paid,0,8
3642,18.0,3.53,57.56,67.93,6,Programming,Free,1,7
3643,21.0,3.51,46.14,69.99,0,Business,Paid,0,7
3644,33.0,6.83,62.83,63.73,6,Programming,Free,0,4
3645,28.0,1.46,60.54,67.79,4,Programming,Paid,0,5
3646,28.0,3.23,61.97,81.02,2,Business,Free,0,5
3647,34.0,6.8,47.38,66.94,0,Programming,Free,1,8
3648,21.0,3.52,52.53,87.59,5,Design,Free,0,5
3649,23.0,6.57,58.07,66.6,0,Programming,Free,0,6
3650,23.0,10.9,47.0,68.65,0,Marketing,Free,1,8
3651,25.0,5.26,46.25,87.33,5,Programming,Paid,1,10
3652,36.0,,48.89,72.26,4,Programming,Paid,0,7
3653,16.0,12.04,44.3,66.48,0,Programming,Free,1,7
3654,19.0,6.07,50.42,72.4,2,Programming,Paid,1,10
3655,17.0,4.96,41.05,89.6,4,Programming,Paid,1,8
3656,37.0,7.61,43.03,75.67,4,Programming,Paid,0,7
3657,23.0,6.91,43.48,82.99,2,Programming,Free,1,7
3658,25.0,3.98,56.32,71.65,2,Design,Free,0,7
3659,16.0,4.08,59.8,87.94,0,Marketing,Paid,1,10
3660,25.0,8.78,51.33,70.85,0,Programming,Free,1,7
3661,33.0,3.59,49.7,78.59,6,Programming,Free,0,5
3662,29.0,8.67,51.62,86.65,1,Marketing,Paid,1,10
3663,26.0,4.56,57.58,62.61,6,Marketing,Free,1,6
3664,16.0,11.53,42.14,75.79,0,Business,Paid,1,8
3665,25.0,2.77,50.45,79.49,6,Programming,Free,0,5
3666,28.0,3.46,48.47,89.16,2,Design,Paid,1,8
3667,20.0,7.45,49.37,87.04,5,Programming,Paid,1,8
3668,32.0,3.05,52.38,73.26,5,Programming,Paid,1,9
3669,33.0,5.34,46.92,90.48,2,Programming,Paid,1,10
3670,23.0,10.17,45.45,71.43,5,Design,Paid,1,7
3671,32.0,1.82,62.34,50.06,2,Programming,Free,1,7
3672,26.0,6.07,40.8,71.95,5,Business,Paid,1,8
3673,35.0,8.74,45.99,86.35,6,Programming,Paid,1,8
3674,41.0,4.01,79.12,54.97,5,Programming,Free,0,7
3675,19.0,2.67,67.69,54.83,5,Business,Free,1,7
3676,32.0,3.6,66.93,54.43,2,Marketing,Free,0,4
3677,36.0,2.78,51.69,76.83,0,Programming,Free,1,9
3678,20.0,5.23,65.08,63.52,3,Design,Paid,1,10
3679,23.0,3.58,53.76,74.59,0,Programming,Free,0,6
3680,23.0,3.22,67.48,64.06,3,Programming,Free,1,7
3681,26.0,5.0,60.76,62.52,6,Business,Free,0,5
3682,25.0,8.25,56.03,56.02,0,Programming,Free,1,7
3683,26.0,5.87,52.62,80.06,6,Design,Paid,0,7
3684,33.0,7.42,53.78,66.46,4,Design,Free,0,6
3685,16.0,8.25,49.77,67.94,0,Programming,Free,0,5
3686,20.0,3.11,63.49,72.82,5,Programming,Free,1,8
3687,32.0,5.74,45.24,79.35,0,Programming,Paid,1,8
3688,31.0,4.19,49.14,86.31,4,Marketing,Paid,0,7
3689,20.0,2.08,68.75,72.81,3,Business,Free,0,6
3690,31.0,4.76,58.34,63.5,5,Design,Free,0,3
3691,36.0,2.53,56.72,73.59,2,Programming,Free,0,3
3692,27.0,5.04,57.74,78.22,0,Business,Free,0,5
3693,20.0,2.52,65.04,69.82,2,Programming,Paid,0,8
3694,33.0,4.38,47.67,71.12,5,Design,Free,1,9
3695,39.0,,55.6,98.23,6,Business,Free,0,7
3696,21.0,5.49,57.37,61.07,1,Design,Free,0,5
3697,27.0,3.4,60.92,73.92,2,Programming,Free,1,10
3698,35.0,3.25,54.72,80.55,6,Programming,Free,1,7
3699,28.0,6.73,55.61,63.9,2,Programming,Free,0,5
3700,16.0,3.51,45.98,72.31,1,Design,Free,0,4
3701,30.0,4.26,51.36,68.28,5,Marketing,Free,0,5
3702,20.0,3.71,62.48,68.0,3,Programming,Free,0,4
3703,18.0,6.37,61.27,86.99,4,Design,Paid,1,10
3704,16.0,6.48,53.86,68.82,3,Business,Free,1,9
3705,35.0,,37.84,100.0,4,Programming,Free,1,8
3706,21.0,3.29,61.67,62.57,1,Programming,Free,0,6
3707,29.0,8.73,34.45,88.53,5,Programming,Paid,0,6
3708,31.0,3.36,61.76,80.98,2,Business,Paid,0,4
3709,28.0,3.63,54.62,79.08,3,Design,Paid,0,6
3710,29.0,3.83,57.38,87.18,1,Business,Free,0,7
3711,30.0,8.12,50.32,59.7,0,Marketing,Paid,0,7
3712,28.0,2.4,65.08,75.68,3,Business,Free,0,5
3713,22.0,7.57,39.46,68.98,0,Marketing,Paid,0,7
3714,21.0,4.95,54.69,70.2,6,Business,Paid,0,6
3715,26.0,3.34,62.29,67.43,6,Marketing,Free,0,4
3716,26.0,6.65,52.62,60.4,2,Business,Free,1,9
3717,30.0,2.83,67.44,52.82,2,Business,Free,0,5
3718,35.0,11.34,40.76,75.28,3,Business,Free,0,7
3719,29.0,4.68,59.46,75.81,1,Marketing,Paid,1,6
3720,21.0,,59.33,70.99,6,Design,Free,1,7
3721,16.0,10.15,40.86,83.35,0,Business,Paid,1,10
3722,22.0,5.49,54.32,82.52,3,Design,Paid,0,7
3723,18.0,6.92,42.26,69.7,1,Marketing,Free,1,8
3724,22.0,1.68,46.79,100.0,5,Design,Free,1,9
3725,29.0,3.32,45.61,82.2,1,Business,Free,1,8
3726,28.0,6.06,44.96,100.0,3,Business,Paid,1,7
3727,40.0,6.6,54.11,68.14,5,Marketing,Free,0,5
3728,30.0,5.73,60.86,71.0,3,Programming,Free,0,6
3729,40.0,5.5,59.93,57.38,1,Business,Free,0,6
3730,32.0,8.17,43.26,71.36,1,Business,Paid,0,6
3731,35.0,5.02,56.53,66.37,4,Marketing,Free,0,5
